kepid,label,file
5689351,transit,dataset/5689351.npz
8700537,stellar_eclipse,dataset/8700537.npz
8263746,stellar_eclipse,dataset/8263746.npz
8409295,transit,dataset/8409295.npz
7955301,stellar_eclipse,dataset/7955301.npz
5004909,transit,dataset/5004909.npz
8669092,not_transit,dataset/8669092.npz
5385491,centroid_offset,dataset/5385491.npz
9943435,stellar_eclipse,dataset/9943435.npz
4659405,stellar_eclipse,dataset/4659405.npz
5120225,stellar_eclipse,dataset/5120225.npz
5881688,transit,dataset/5881688.npz
9872831,transit,dataset/9872831.npz
5474613,transit,dataset/5474613.npz
11032748,transit,dataset/11032748.npz
4073089,not_transit,dataset/4073089.npz
8885673,centroid_offset,dataset/8885673.npz
8780959,transit,dataset/8780959.npz
11922782,stellar_eclipse,dataset/11922782.npz
8892721,centroid_offset,dataset/8892721.npz
3348082,centroid_offset,dataset/3348082.npz
8261920,transit,dataset/8261920.npz
9531850,not_transit,dataset/9531850.npz
11547513,transit,dataset/11547513.npz
8647295,stellar_eclipse,dataset/8647295.npz
5211631,not_transit,dataset/5211631.npz
4861791,centroid_offset,dataset/4861791.npz
5288543,stellar_eclipse,dataset/5288543.npz
10362031,centroid_offset,dataset/10362031.npz
4636565,centroid_offset,dataset/4636565.npz
12602568,transit,dataset/12602568.npz
10221505,transit,dataset/10221505.npz
9166700,transit,dataset/9166700.npz
5428471,centroid_offset,dataset/5428471.npz
6806695,stellar_eclipse,dataset/6806695.npz
2436378,stellar_eclipse,dataset/2436378.npz
10711551,not_transit,dataset/10711551.npz
5636642,stellar_eclipse,dataset/5636642.npz
6675056,stellar_eclipse,dataset/6675056.npz
7761585,not_transit,dataset/7761585.npz
6956136,not_transit,dataset/6956136.npz
2711123,stellar_eclipse,dataset/2711123.npz
8367644,transit,dataset/8367644.npz
6047072,transit,dataset/6047072.npz
10341913,centroid_offset,dataset/10341913.npz
10130057,centroid_offset,dataset/10130057.npz
8394721,transit,dataset/8394721.npz
9899630,stellar_eclipse,dataset/9899630.npz
5036537,stellar_eclipse,dataset/5036537.npz
3438507,transit,dataset/3438507.npz
8257205,transit,dataset/8257205.npz
5972334,transit,dataset/5972334.npz
4770617,transit,dataset/4770617.npz
1865864,transit,dataset/1865864.npz
9602421,centroid_offset,dataset/9602421.npz
11288492,transit,dataset/11288492.npz
7203858,not_transit,dataset/7203858.npz
5876368,stellar_eclipse,dataset/5876368.npz
5687986,transit,dataset/5687986.npz
8652999,centroid_offset,dataset/8652999.npz
7609553,transit,dataset/7609553.npz
9581589,transit,dataset/9581589.npz
7033713,centroid_offset,dataset/7033713.npz
8703506,stellar_eclipse,dataset/8703506.npz
10862284,centroid_offset,dataset/10862284.npz
10155321,not_transit,dataset/10155321.npz
10155029,transit,dataset/10155029.npz
6468337,stellar_eclipse,dataset/6468337.npz
9097120,stellar_eclipse,dataset/9097120.npz
7741048,centroid_offset,dataset/7741048.npz
8524346,Ephemeris match,dataset/8524346.npz
9044060,transit,dataset/9044060.npz
7866921,stellar_eclipse,dataset/7866921.npz
8332986,stellar_eclipse,dataset/8332986.npz
10275077,not_transit,dataset/10275077.npz
10471204,centroid_offset,dataset/10471204.npz
6432059,not_transit,dataset/6432059.npz
2305372,stellar_eclipse,dataset/2305372.npz
8256044,stellar_eclipse,dataset/8256044.npz
6974867,centroid_offset,dataset/6974867.npz
10418797,stellar_eclipse,dataset/10418797.npz
8558011,transit,dataset/8558011.npz
7976520,transit,dataset/7976520.npz
7025526,stellar_eclipse,dataset/7025526.npz
10356840,unlabeled,dataset/10356840.npz
6289650,transit,dataset/6289650.npz
9947653,transit,dataset/9947653.npz
4135665,transit,dataset/4135665.npz
10330115,transit,dataset/10330115.npz
6716545,transit,dataset/6716545.npz
4150390,stellar_eclipse,dataset/4150390.npz
8017703,transit,dataset/8017703.npz
4068391,not_transit,dataset/4068391.npz
5894073,centroid_offset,dataset/5894073.npz
9964748,centroid_offset,dataset/9964748.npz
8560475,stellar_eclipse,dataset/8560475.npz
8364119,stellar_eclipse,dataset/8364119.npz
8429314,transit,dataset/8429314.npz
8106610,stellar_eclipse,dataset/8106610.npz
4857058,transit,dataset/4857058.npz
9278553,stellar_eclipse,dataset/9278553.npz
5597970,stellar_eclipse,dataset/5597970.npz
11520465,transit,dataset/11520465.npz
7385509,centroid_offset,dataset/7385509.npz
9874581,not_transit,dataset/9874581.npz
6369548,not_transit,dataset/6369548.npz
3438976,centroid_offset,dataset/3438976.npz
11499757,not_transit,dataset/11499757.npz
7466270,transit,dataset/7466270.npz
8700506,stellar_eclipse,dataset/8700506.npz
10963242,unlabeled,dataset/10963242.npz
11153259,not_transit,dataset/11153259.npz
7363829,transit,dataset/7363829.npz
6285397,Ephemeris match,dataset/6285397.npz
5078879,stellar_eclipse,dataset/5078879.npz
5113146,stellar_eclipse,dataset/5113146.npz
4454934,transit,dataset/4454934.npz
7976136,stellar_eclipse,dataset/7976136.npz
7362696,stellar_eclipse,dataset/7362696.npz
4355503,stellar_eclipse,dataset/4355503.npz
9635529,stellar_eclipse,dataset/9635529.npz
8297017,transit,dataset/8297017.npz
11924426,stellar_eclipse,dataset/11924426.npz
3231341,transit,dataset/3231341.npz
9345819,not_transit,dataset/9345819.npz
12056139,transit,dataset/12056139.npz
9517242,not_transit,dataset/9517242.npz
5098444,stellar_eclipse,dataset/5098444.npz
6721380,centroid_offset,dataset/6721380.npz
5794240,transit,dataset/5794240.npz
3965201,transit,dataset/3965201.npz
6500206,stellar_eclipse,dataset/6500206.npz
9340411,transit,dataset/9340411.npz
8262223,stellar_eclipse,dataset/8262223.npz
5696918,stellar_eclipse,dataset/5696918.npz
10031808,stellar_eclipse,dataset/10031808.npz
6849310,transit,dataset/6849310.npz
2446134,not_transit,dataset/2446134.npz
9634821,transit,dataset/9634821.npz
10004738,transit,dataset/10004738.npz
10724369,transit,dataset/10724369.npz
11823054,transit,dataset/11823054.npz
9950316,unlabeled,dataset/9950316.npz
8505920,transit,dataset/8505920.npz
9875711,transit,dataset/9875711.npz
9959765,centroid_offset,dataset/9959765.npz
10079420,transit,dataset/10079420.npz
5014753,stellar_eclipse,dataset/5014753.npz
11569782,transit,dataset/11569782.npz
10358759,transit,dataset/10358759.npz
9053086,stellar_eclipse,dataset/9053086.npz
10661771,stellar_eclipse,dataset/10661771.npz
5037742,stellar_eclipse,dataset/5037742.npz
11360805,transit,dataset/11360805.npz
6937692,transit,dataset/6937692.npz
8655354,stellar_eclipse,dataset/8655354.npz
7906671,centroid_offset,dataset/7906671.npz
9418508,stellar_eclipse,dataset/9418508.npz
5193813,not_transit,dataset/5193813.npz
4147171,not_transit,dataset/4147171.npz
9171886,not_transit,dataset/9171886.npz
8838950,transit,dataset/8838950.npz
6185717,stellar_eclipse,dataset/6185717.npz
4373195,not_transit,dataset/4373195.npz
10000490,stellar_eclipse,dataset/10000490.npz
5524881,centroid_offset,dataset/5524881.npz
9823519,transit,dataset/9823519.npz
12356914,stellar_eclipse,dataset/12356914.npz
7955580,transit,dataset/7955580.npz
5038469,not_transit,dataset/5038469.npz
6359320,transit,dataset/6359320.npz
6381846,transit,dataset/6381846.npz
12506351,stellar_eclipse,dataset/12506351.npz
5551228,centroid_offset,dataset/5551228.npz
4574319,centroid_offset,dataset/4574319.npz
5471792,centroid_offset,dataset/5471792.npz
10908248,transit,dataset/10908248.npz
4649305,stellar_eclipse,dataset/4649305.npz
6370120,centroid_offset,dataset/6370120.npz
10028792,transit,dataset/10028792.npz
8841297,transit,dataset/8841297.npz
4743513,stellar_eclipse,dataset/4743513.npz
4138008,transit,dataset/4138008.npz
9150827,transit,dataset/9150827.npz
9427402,transit,dataset/9427402.npz
8868686,centroid_offset,dataset/8868686.npz
7115785,transit,dataset/7115785.npz
9965206,stellar_eclipse,dataset/9965206.npz
11013201,transit,dataset/11013201.npz
7380829,centroid_offset,dataset/7380829.npz
9892856,stellar_eclipse,dataset/9892856.npz
12106875,Ephemeris match,dataset/12106875.npz
3427776,stellar_eclipse,dataset/3427776.npz
5026023,stellar_eclipse,dataset/5026023.npz
8056665,transit,dataset/8056665.npz
5103942,stellar_eclipse,dataset/5103942.npz
10937609,stellar_eclipse,dataset/10937609.npz
7022573,transit,dataset/7022573.npz
7128918,stellar_eclipse,dataset/7128918.npz
8429450,stellar_eclipse,dataset/8429450.npz
9959492,centroid_offset,dataset/9959492.npz
7866914,stellar_eclipse,dataset/7866914.npz
8879915,stellar_eclipse,dataset/8879915.npz
7123614,not_transit,dataset/7123614.npz
11284772,transit,dataset/11284772.npz
5632781,not_transit,dataset/5632781.npz
8836224,not_transit,dataset/8836224.npz
5471328,not_transit,dataset/5471328.npz
8940961,stellar_eclipse,dataset/8940961.npz
5730380,stellar_eclipse,dataset/5730380.npz
5894972,not_transit,dataset/5894972.npz
8044083,transit,dataset/8044083.npz
11824218,stellar_eclipse,dataset/11824218.npz
7504778,transit,dataset/7504778.npz
7336093,unlabeled,dataset/7336093.npz
4902202,transit,dataset/4902202.npz
10513530,transit,dataset/10513530.npz
4819158,not_transit,dataset/4819158.npz
3217264,transit,dataset/3217264.npz
9945280,stellar_eclipse,dataset/9945280.npz
8553788,stellar_eclipse,dataset/8553788.npz
7116226,not_transit,dataset/7116226.npz
7538450,not_transit,dataset/7538450.npz
5613821,transit,dataset/5613821.npz
2010607,not_transit,dataset/2010607.npz
6933567,transit,dataset/6933567.npz
6606934,stellar_eclipse,dataset/6606934.npz
6025174,transit,dataset/6025174.npz
8223655,centroid_offset,dataset/8223655.npz
7515670,centroid_offset,dataset/7515670.npz
3338674,stellar_eclipse,dataset/3338674.npz
9579072,not_transit,dataset/9579072.npz
6266866,transit,dataset/6266866.npz
9913481,stellar_eclipse,dataset/9913481.npz
5900235,transit,dataset/5900235.npz
5771719,stellar_eclipse,dataset/5771719.npz
11250587,transit,dataset/11250587.npz
3834728,transit,dataset/3834728.npz
9887224,centroid_offset,dataset/9887224.npz
4144236,not_transit,dataset/4144236.npz
8546542,transit,dataset/8546542.npz
7380537,transit,dataset/7380537.npz
3442054,stellar_eclipse,dataset/3442054.npz
4914737,stellar_eclipse,dataset/4914737.npz
9008220,transit,dataset/9008220.npz
10075409,not_transit,dataset/10075409.npz
4847782,stellar_eclipse,dataset/4847782.npz
11466960,centroid_offset,dataset/11466960.npz
6198256,not_transit,dataset/6198256.npz
5471617,not_transit,dataset/5471617.npz
8429566,stellar_eclipse,dataset/8429566.npz
10024051,transit,dataset/10024051.npz
3440978,transit,dataset/3440978.npz
12120307,transit,dataset/12120307.npz
7220320,stellar_eclipse,dataset/7220320.npz
6129694,not_transit,dataset/6129694.npz
11656721,transit,dataset/11656721.npz
10794509,centroid_offset,dataset/10794509.npz
4281023,not_transit,dataset/4281023.npz
6290382,stellar_eclipse,dataset/6290382.npz
10285631,transit,dataset/10285631.npz
11560447,stellar_eclipse,dataset/11560447.npz
2570432,centroid_offset,dataset/2570432.npz
6852354,not_transit,dataset/6852354.npz
11124353,not_transit,dataset/11124353.npz
4157052,centroid_offset,dataset/4157052.npz
7031942,centroid_offset,dataset/7031942.npz
11401253,transit,dataset/11401253.npz
5097868,centroid_offset,dataset/5097868.npz
9656547,centroid_offset,dataset/9656547.npz
1571511,stellar_eclipse,dataset/1571511.npz
8142942,transit,dataset/8142942.npz
11704044,stellar_eclipse,dataset/11704044.npz
3343866,centroid_offset,dataset/3343866.npz
6310636,transit,dataset/6310636.npz
8686761,not_transit,dataset/8686761.npz
4079535,stellar_eclipse,dataset/4079535.npz
10989032,not_transit,dataset/10989032.npz
11092783,transit,dataset/11092783.npz
7985167,stellar_eclipse,dataset/7985167.npz
2437209,stellar_eclipse,dataset/2437209.npz
5294739,stellar_eclipse,dataset/5294739.npz
3645282,centroid_offset,dataset/3645282.npz
9592579,stellar_eclipse,dataset/9592579.npz
3952651,centroid_offset,dataset/3952651.npz
9820483,transit,dataset/9820483.npz
3327993,centroid_offset,dataset/3327993.npz
4914221,transit,dataset/4914221.npz
4940376,transit,dataset/4940376.npz
10063802,transit,dataset/10063802.npz
9785454,stellar_eclipse,dataset/9785454.npz
10031500,not_transit,dataset/10031500.npz
9641041,stellar_eclipse,dataset/9641041.npz
9279669,transit,dataset/9279669.npz
10549576,stellar_eclipse,dataset/10549576.npz
9692128,stellar_eclipse,dataset/9692128.npz
11250867,stellar_eclipse,dataset/11250867.npz
9640946,centroid_offset,dataset/9640946.npz
8544996,transit,dataset/8544996.npz
8025718,Ephemeris match,dataset/8025718.npz
10924400,stellar_eclipse,dataset/10924400.npz
10711913,stellar_eclipse,dataset/10711913.npz
3248019,stellar_eclipse,dataset/3248019.npz
10471174,Ephemeris match,dataset/10471174.npz
11918793,not_transit,dataset/11918793.npz
9230021,not_transit,dataset/9230021.npz
8218274,stellar_eclipse,dataset/8218274.npz
9965957,transit,dataset/9965957.npz
8488876,stellar_eclipse,dataset/8488876.npz
10532751,not_transit,dataset/10532751.npz
11125936,stellar_eclipse,dataset/11125936.npz
7838655,centroid_offset,dataset/7838655.npz
11969988,stellar_eclipse,dataset/11969988.npz
7761545,transit,dataset/7761545.npz
9899623,stellar_eclipse,dataset/9899623.npz
7270230,stellar_eclipse,dataset/7270230.npz
3557341,not_transit,dataset/3557341.npz
3955866,centroid_offset,dataset/3955866.npz
9886361,transit,dataset/9886361.npz
6205566,centroid_offset,dataset/6205566.npz
8088354,stellar_eclipse,dataset/8088354.npz
4172805,transit,dataset/4172805.npz
2162635,transit,dataset/2162635.npz
11599264,stellar_eclipse,dataset/11599264.npz
9153246,not_transit,dataset/9153246.npz
3545626,transit,dataset/3545626.npz
9780149,stellar_eclipse,dataset/9780149.npz
7033748,stellar_eclipse,dataset/7033748.npz
5696909,stellar_eclipse,dataset/5696909.npz
8381693,not_transit,dataset/8381693.npz
11656928,transit,dataset/11656928.npz
10414727,transit,dataset/10414727.npz
8126558,transit,dataset/8126558.npz
5445681,transit,dataset/5445681.npz
5124667,transit,dataset/5124667.npz
6936977,stellar_eclipse,dataset/6936977.npz
9613070,stellar_eclipse,dataset/9613070.npz
10867017,stellar_eclipse,dataset/10867017.npz
5476671,centroid_offset,dataset/5476671.npz
10092312,stellar_eclipse,dataset/10092312.npz
6448768,stellar_eclipse,dataset/6448768.npz
10875245,transit,dataset/10875245.npz
9216231,not_transit,dataset/9216231.npz
10743597,centroid_offset,dataset/10743597.npz
6965293,stellar_eclipse,dataset/6965293.npz
5436502,transit,dataset/5436502.npz
9598315,not_transit,dataset/9598315.npz
9775385,transit,dataset/9775385.npz
9776186,centroid_offset,dataset/9776186.npz
2438406,not_transit,dataset/2438406.npz
4274548,transit,dataset/4274548.npz
6867555,transit,dataset/6867555.npz
6587002,transit,dataset/6587002.npz
6383595,not_transit,dataset/6383595.npz
10526549,transit,dataset/10526549.npz
10129482,stellar_eclipse,dataset/10129482.npz
3228804,stellar_eclipse,dataset/3228804.npz
2437488,stellar_eclipse,dataset/2437488.npz
2437149,stellar_eclipse,dataset/2437149.npz
8590527,stellar_eclipse,dataset/8590527.npz
11764462,transit,dataset/11764462.npz
7117541,stellar_eclipse,dataset/7117541.npz
3751118,transit,dataset/3751118.npz
11918482,stellar_eclipse,dataset/11918482.npz
9489947,stellar_eclipse,dataset/9489947.npz
8565900,not_transit,dataset/8565900.npz
10384798,transit,dataset/10384798.npz
5651846,transit,dataset/5651846.npz
4136659,stellar_eclipse,dataset/4136659.npz
8487748,stellar_eclipse,dataset/8487748.npz
8265990,not_transit,dataset/8265990.npz
10480982,stellar_eclipse,dataset/10480982.npz
3852258,stellar_eclipse,dataset/3852258.npz
3247294,stellar_eclipse,dataset/3247294.npz
8682751,not_transit,dataset/8682751.npz
11802615,transit,dataset/11802615.npz
9529294,stellar_eclipse,dataset/9529294.npz
10407430,Ephemeris match,dataset/10407430.npz
4949751,stellar_eclipse,dataset/4949751.npz
8247638,transit,dataset/8247638.npz
9282769,centroid_offset,dataset/9282769.npz
3559935,transit,dataset/3559935.npz
9823519,transit,dataset/9823519.npz
10034146,centroid_offset,dataset/10034146.npz
9543302,centroid_offset,dataset/9543302.npz
9873759,centroid_offset,dataset/9873759.npz
3644071,not_transit,dataset/3644071.npz
2852810,transit,dataset/2852810.npz
4263529,transit,dataset/4263529.npz
9541089,not_transit,dataset/9541089.npz
11457664,transit,dataset/11457664.npz
9008737,not_transit,dataset/9008737.npz
5371776,transit,dataset/5371776.npz
5547424,not_transit,dataset/5547424.npz
4466356,stellar_eclipse,dataset/4466356.npz
8635938,stellar_eclipse,dataset/8635938.npz
4139254,transit,dataset/4139254.npz
3853673,stellar_eclipse,dataset/3853673.npz
6357290,transit,dataset/6357290.npz
10259301,stellar_eclipse,dataset/10259301.npz
9334490,stellar_eclipse,dataset/9334490.npz
8178616,Ephemeris match,dataset/8178616.npz
10925113,centroid_offset,dataset/10925113.npz
9366989,stellar_eclipse,dataset/9366989.npz
12110942,transit,dataset/12110942.npz
12116380,transit,dataset/12116380.npz
11074178,transit,dataset/11074178.npz
8543278,stellar_eclipse,dataset/8543278.npz
6718474,not_transit,dataset/6718474.npz
7831363,stellar_eclipse,dataset/7831363.npz
4665991,centroid_offset,dataset/4665991.npz
3234843,transit,dataset/3234843.npz
6551106,transit,dataset/6551106.npz
8962094,transit,dataset/8962094.npz
5078025,centroid_offset,dataset/5078025.npz
11409698,stellar_eclipse,dataset/11409698.npz
7200225,centroid_offset,dataset/7200225.npz
10677763,not_transit,dataset/10677763.npz
11188249,centroid_offset,dataset/11188249.npz
3749508,not_transit,dataset/3749508.npz
5983348,stellar_eclipse,dataset/5983348.npz
10779233,transit,dataset/10779233.npz
4932348,stellar_eclipse,dataset/4932348.npz
10419312,centroid_offset,dataset/10419312.npz
12353633,stellar_eclipse,dataset/12353633.npz
5308663,transit,dataset/5308663.npz
10535926,centroid_offset,dataset/10535926.npz
5467126,stellar_eclipse,dataset/5467126.npz
7768451,transit,dataset/7768451.npz
8280511,transit,dataset/8280511.npz
8109692,centroid_offset,dataset/8109692.npz
1996399,unlabeled,dataset/1996399.npz
10068024,stellar_eclipse,dataset/10068024.npz
5560830,centroid_offset,dataset/5560830.npz
8487838,centroid_offset,dataset/8487838.npz
1996679,stellar_eclipse,dataset/1996679.npz
10294613,stellar_eclipse,dataset/10294613.npz
6126076,not_transit,dataset/6126076.npz
5357470,stellar_eclipse,dataset/5357470.npz
11671429,stellar_eclipse,dataset/11671429.npz
10616415,stellar_eclipse,dataset/10616415.npz
9635510,centroid_offset,dataset/9635510.npz
9596820,transit,dataset/9596820.npz
9579192,stellar_eclipse,dataset/9579192.npz
8244173,stellar_eclipse,dataset/8244173.npz
6768394,transit,dataset/6768394.npz
11252617,centroid_offset,dataset/11252617.npz
8456679,transit,dataset/8456679.npz
8180063,centroid_offset,dataset/8180063.npz
4757437,transit,dataset/4757437.npz
10148521,centroid_offset,dataset/10148521.npz
11773328,transit,dataset/11773328.npz
6149553,not_transit,dataset/6149553.npz
6231401,stellar_eclipse,dataset/6231401.npz
11341266,transit,dataset/11341266.npz
9899483,stellar_eclipse,dataset/9899483.npz
12216706,stellar_eclipse,dataset/12216706.npz
11601597,stellar_eclipse,dataset/11601597.npz
7975727,stellar_eclipse,dataset/7975727.npz
4544620,stellar_eclipse,dataset/4544620.npz
9156957,centroid_offset,dataset/9156957.npz
2708885,centroid_offset,dataset/2708885.npz
6528464,transit,dataset/6528464.npz
11253827,transit,dataset/11253827.npz
6056992,stellar_eclipse,dataset/6056992.npz
10858737,centroid_offset,dataset/10858737.npz
8545603,not_transit,dataset/8545603.npz
12120307,transit,dataset/12120307.npz
5260419,not_transit,dataset/5260419.npz
7538434,not_transit,dataset/7538434.npz
7811397,transit,dataset/7811397.npz
3542542,centroid_offset,dataset/3542542.npz
10350571,not_transit,dataset/10350571.npz
7906892,transit,dataset/7906892.npz
3858949,stellar_eclipse,dataset/3858949.npz
6780367,not_transit,dataset/6780367.npz
8890924,transit,dataset/8890924.npz
9407689,not_transit,dataset/9407689.npz
6504534,stellar_eclipse,dataset/6504534.npz
8813404,not_transit,dataset/8813404.npz
3548044,transit,dataset/3548044.npz
10454632,transit,dataset/10454632.npz
11905409,transit,dataset/11905409.npz
11752906,transit,dataset/11752906.npz
8294484,stellar_eclipse,dataset/8294484.npz
3548645,transit,dataset/3548645.npz
5096590,transit,dataset/5096590.npz
3356193,transit,dataset/3356193.npz
9415172,transit,dataset/9415172.npz
9018021,transit,dataset/9018021.npz
8307489,transit,dataset/8307489.npz
7109680,not_transit,dataset/7109680.npz
4069213,stellar_eclipse,dataset/4069213.npz
4863369,centroid_offset,dataset/4863369.npz
9827596,centroid_offset,dataset/9827596.npz
9529856,stellar_eclipse,dataset/9529856.npz
9602658,centroid_offset,dataset/9602658.npz
5702939,centroid_offset,dataset/5702939.npz
6599305,not_transit,dataset/6599305.npz
8525286,transit,dataset/8525286.npz
9405595,transit,dataset/9405595.npz
9651155,stellar_eclipse,dataset/9651155.npz
7539174,not_transit,dataset/7539174.npz
6301030,not_transit,dataset/6301030.npz
10735988,stellar_eclipse,dataset/10735988.npz
5513833,centroid_offset,dataset/5513833.npz
9528420,stellar_eclipse,dataset/9528420.npz
6066107,not_transit,dataset/6066107.npz
6841577,stellar_eclipse,dataset/6841577.npz
6934587,stellar_eclipse,dataset/6934587.npz
7624297,stellar_eclipse,dataset/7624297.npz
4249725,transit,dataset/4249725.npz
5794570,transit,dataset/5794570.npz
8018547,transit,dataset/8018547.npz
10518725,stellar_eclipse,dataset/10518725.npz
10189546,transit,dataset/10189546.npz
6382217,transit,dataset/6382217.npz
8573168,centroid_offset,dataset/8573168.npz
7598111,centroid_offset,dataset/7598111.npz
5444276,transit,dataset/5444276.npz
9079767,transit,dataset/9079767.npz
3634169,not_transit,dataset/3634169.npz
3114667,stellar_eclipse,dataset/3114667.npz
4484336,transit,dataset/4484336.npz
8255887,transit,dataset/8255887.npz
7983756,stellar_eclipse,dataset/7983756.npz
7428736,transit,dataset/7428736.npz
10189542,centroid_offset,dataset/10189542.npz
9597058,transit,dataset/9597058.npz
9823457,transit,dataset/9823457.npz
6547322,centroid_offset,dataset/6547322.npz
9395719,transit,dataset/9395719.npz
11444952,stellar_eclipse,dataset/11444952.npz
9390655,centroid_offset,dataset/9390655.npz
5653849,stellar_eclipse,dataset/5653849.npz
8780968,stellar_eclipse,dataset/8780968.npz
6609270,transit,dataset/6609270.npz
9777757,centroid_offset,dataset/9777757.npz
11182213,transit,dataset/11182213.npz
7898576,not_transit,dataset/7898576.npz
11295085,not_transit,dataset/11295085.npz
10471055,centroid_offset,dataset/10471055.npz
4946049,Ephemeris match,dataset/4946049.npz
11075737,transit,dataset/11075737.npz
6032517,centroid_offset,dataset/6032517.npz
5014903,centroid_offset,dataset/5014903.npz
6032318,not_transit,dataset/6032318.npz
9958962,transit,dataset/9958962.npz
5475735,stellar_eclipse,dataset/5475735.npz
7686191,not_transit,dataset/7686191.npz
8219268,not_transit,dataset/8219268.npz
3546060,transit,dataset/3546060.npz
9535080,stellar_eclipse,dataset/9535080.npz
6928906,stellar_eclipse,dataset/6928906.npz
5546761,transit,dataset/5546761.npz
6611779,not_transit,dataset/6611779.npz
5113809,not_transit,dataset/5113809.npz
10356124,not_transit,dataset/10356124.npz
7902719,centroid_offset,dataset/7902719.npz
9971475,stellar_eclipse,dataset/9971475.npz
5097278,not_transit,dataset/5097278.npz
9025922,stellar_eclipse,dataset/9025922.npz
3859363,centroid_offset,dataset/3859363.npz
6387557,transit,dataset/6387557.npz
4644604,transit,dataset/4644604.npz
7017437,not_transit,dataset/7017437.npz
8158429,transit,dataset/8158429.npz
8760135,stellar_eclipse,dataset/8760135.npz
9711297,not_transit,dataset/9711297.npz
7296094,stellar_eclipse,dataset/7296094.npz
4914566,transit,dataset/4914566.npz
8747222,stellar_eclipse,dataset/8747222.npz
6285396,centroid_offset,dataset/6285396.npz
7837733,centroid_offset,dataset/7837733.npz
7107567,centroid_offset,dataset/7107567.npz
10586004,transit,dataset/10586004.npz
10141900,transit,dataset/10141900.npz
11757422,stellar_eclipse,dataset/11757422.npz
10662202,not_transit,dataset/10662202.npz
2710623,centroid_offset,dataset/2710623.npz
2969638,not_transit,dataset/2969638.npz
6191945,stellar_eclipse,dataset/6191945.npz
8804845,transit,dataset/8804845.npz
3533483,not_transit,dataset/3533483.npz
10132908,not_transit,dataset/10132908.npz
8355131,transit,dataset/8355131.npz
4365442,centroid_offset,dataset/4365442.npz
3971315,stellar_eclipse,dataset/3971315.npz
10296163,stellar_eclipse,dataset/10296163.npz
8912730,not_transit,dataset/8912730.npz
5645170,transit,dataset/5645170.npz
11671646,transit,dataset/11671646.npz
12062660,stellar_eclipse,dataset/12062660.npz
9216775,transit,dataset/9216775.npz
6109688,stellar_eclipse,dataset/6109688.npz
7013923,centroid_offset,dataset/7013923.npz
3458687,not_transit,dataset/3458687.npz
5122112,stellar_eclipse,dataset/5122112.npz
11021266,transit,dataset/11021266.npz
3858919,centroid_offset,dataset/3858919.npz
10597693,transit,dataset/10597693.npz
8110757,transit,dataset/8110757.npz
8240904,transit,dataset/8240904.npz
1995712,not_transit,dataset/1995712.npz
6665064,stellar_eclipse,dataset/6665064.npz
4948863,stellar_eclipse,dataset/4948863.npz
7700561,stellar_eclipse,dataset/7700561.npz
8973129,transit,dataset/8973129.npz
7026477,not_transit,dataset/7026477.npz
6962109,transit,dataset/6962109.npz
9895709,centroid_offset,dataset/9895709.npz
6962018,stellar_eclipse,dataset/6962018.npz
9884104,transit,dataset/9884104.npz
7446631,transit,dataset/7446631.npz
5462901,stellar_eclipse,dataset/5462901.npz
9912977,stellar_eclipse,dataset/9912977.npz
10682541,transit,dataset/10682541.npz
8043721,not_transit,dataset/8043721.npz
10147276,centroid_offset,dataset/10147276.npz
3353454,centroid_offset,dataset/3353454.npz
5444491,centroid_offset,dataset/5444491.npz
9049697,centroid_offset,dataset/9049697.npz
9641103,Ephemeris match,dataset/9641103.npz
4949027,centroid_offset,dataset/4949027.npz
6364064,centroid_offset,dataset/6364064.npz
4139816,transit,dataset/4139816.npz
11137065,stellar_eclipse,dataset/11137065.npz
11465869,unlabeled,dataset/11465869.npz
4634135,stellar_eclipse,dataset/4634135.npz
9588822,stellar_eclipse,dataset/9588822.npz
11912987,centroid_offset,dataset/11912987.npz
4840263,stellar_eclipse,dataset/4840263.npz
5200084,not_transit,dataset/5200084.npz
9656543,stellar_eclipse,dataset/9656543.npz
5956656,transit,dataset/5956656.npz
2854948,stellar_eclipse,dataset/2854948.npz
5952366,centroid_offset,dataset/5952366.npz
3229028,stellar_eclipse,dataset/3229028.npz
10095484,stellar_eclipse,dataset/10095484.npz
3241662,centroid_offset,dataset/3241662.npz
8150320,transit,dataset/8150320.npz
6504954,transit,dataset/6504954.npz
2308411,centroid_offset,dataset/2308411.npz
5642620,stellar_eclipse,dataset/5642620.npz
7207061,transit,dataset/7207061.npz
7769815,centroid_offset,dataset/7769815.npz
6364294,centroid_offset,dataset/6364294.npz
3218908,transit,dataset/3218908.npz
9236858,stellar_eclipse,dataset/9236858.npz
12156174,transit,dataset/12156174.npz
10723750,transit,dataset/10723750.npz
3342463,unlabeled,dataset/3342463.npz
4586482,not_transit,dataset/4586482.npz
3241248,centroid_offset,dataset/3241248.npz
9602514,centroid_offset,dataset/9602514.npz
11395587,transit,dataset/11395587.npz
11669239,transit,dataset/11669239.npz
9007151,transit,dataset/9007151.npz
9114508,not_transit,dataset/9114508.npz
6206214,transit,dataset/6206214.npz
3858704,centroid_offset,dataset/3858704.npz
6205384,centroid_offset,dataset/6205384.npz
6263593,transit,dataset/6263593.npz
10199984,transit,dataset/10199984.npz
9118340,centroid_offset,dataset/9118340.npz
7367164,transit,dataset/7367164.npz
8570333,transit,dataset/8570333.npz
